WD18CD,WD18NM,WD18NMW,FID
E05007923,Pinvin,,8736
N08000306,Ballysillan,,8737
E05009833,Cofton,,8738
E05007872,Church Hill,,8739
N08000136,Stiles,,8740
E05007924,South Bredon Hill,,8741
N08000307,Beechmount,,8742
N08000308,Beersbridge,,8743
N08000309,Bellevue,,8744
N08000310,Belmont,,8745
N08000311,Belvoir,,8746
N08000312,Blackstaff,,8747
N08000313,Bloomfield,,8748
N08000314,Cavehill,,8749
N08000315,Central,,8750
N08000316,Chichester Park,,8751
N08000317,Cliftonville,,8752
E05009834,Drakes Cross,,8753
N08000137,Templepatrick,,8754
E05007873,Crabbs Cross,,8755
E05009835,Hagley East,,8756
E05007925,The Littletons,,8757
N08000138,Toome,,8758
E05007874,Greenlands,,8759
E05009836,Hagley West,,8760
E05007926,Upton Snodsbury,,8761
N08000139,Valley,,8762
E05007875,Headless Cross and Oakenshaw,,8763
E05009837,Hill Top,,8764
E05010502,Aggborough & Spennells,,8765
N08000140,Whitehouse,,8766
E05007876,Lodge Park,,8767
E05009838,Hollywood,,8768
E05010503,Areley Kings & Riverside,,8769
N08000201,Aghagallon,,8770
E05007877,Matchborough,,8771
E05009839,Lickey Hills,,8772
E05010504,Bewdley & Rock,,8773
N08000202,Ballybay,,8774
E05007878,West,,8775
E05009840,Lowes Hill,,8776
E05010505,Blakebrook & Habberley South,,8777
N08000203,Banbridge East,,8778
E05007879,Winyates,,8779
E05009841,Marlbrook,,8780
E05010506,Broadwaters,,8781
N08000204,Banbridge North,,8782
E05007880,Arboretum,,8783
E05009842,Norton,,8784
E05010507,Foley Park & Hoobrook,,8785
N08000205,Banbridge South,,8786
E05007881,Battenhall,,8787
E05009843,Perryfields,,8788
E05010508,Franche & Habberley North,,8789
N08000206,Banbridge West,,8790
E05007882,Bedwardine,,8791
E05010509,Lickhill,,8792
N08000207,Blackwatertown,,8793
E05007883,Cathedral,,8794
E05010510,Mitton,,8795
N08000208,Bleary,,8796
E05007884,Claines,,8797
E05010511,Offmore & Comberton,,8798
E05007885,Gorse Hill,,8799
E05007886,Nunnery,,8800
N08000807,Boneybefore,,8801
N08000808,Braidwater,,8802
N08000809,Broughshane,,8803
N08000810,Burleigh Hill,,8804
N08000811,Cairncastle,,8805
N08000812,Carnlough and Glenarm,,8806
N08000813,Castle,,8807
N08000814,Castle Demesne,,8808
N08000815,Craigyhill,,8809
N08000816,Cullybackey,,8810
N08000817,Curran and Inver,,8811
N08000521,Galliagh,,8812
N08000818,Fair Green,,8813
N08000819,Galgorm,,8814
N08000820,Gardenmore,,8815
N08000821,Glenravel,,8816
N08000522,Glenderg,,8817
N08000634,Rosslea,,8818
N08000822,Glenwhirry,,8819
N08001033,Newtownhamilton,,8820
N08000523,Glenelly Valley,,8821
N08000408,Ballymoney South,,8822
N08000635,Rossorry,,8823
N08000823,Gortalee,,8824
N08001034,Quoile,,8825
N08000524,Kilfennan,,8826
N08000409,Castlerock,,8827
N08000636,Sixmilecross,,8828
N08000824,Grange,,8829
N08001035,Rostrevor,,8830
N08000525,Lisnagelvin,,8831
N08000410,Churchland,,8832
N08000637,Strule,,8833
N08000825,Greenisland,,8834
N08001036,Saintfield,,8835
N08000526,Madam's Bank,,8836
N08000920,Fivemiletown,,8837
N08000411,Clogh Mills,,8838
N08000638,Tempo,,8839
N08000826,Islandmagee,,8840
N08001037,St. Patrick's,,8841
N08000527,New Buildings,,8842
N08000921,Glebe,,8843
N08000412,Coolessan,,8844
N08000639,Termon,,8845
N08000827,Kells,,8846
N08001038,Strangford,,8847
N08000528,Newtownstewart,,8848
N08000922,Killyman,,8849
N08000413,Dervock,,8850
N08000640,Trillick,,8851
N08000828,Kilroot,,8852
N08001039,Tollymore,,8853
N08000529,Northland,,8854
N08000530,Park,,8855
N08000531,Shantallow,,8856
N08000532,Shantallow East,,8857
N08000533,Sheriff's Mountain,,8858
N08000534,Sion Mills,,8859
N08000535,Skeoge,,8860
N08000536,Slievekirk,,8861
N08000537,Springtown,,8862
N08000538,Strabane North,,8863
N08000539,Strabane West,,8864
N08000540,Victoria,,8865
N08000601,Ballinamallard,,8866
N08000602,Belcoo and Garrison,,8867
N08000603,Belleek and Boa,,8868
N08000604,Beragh,,8869
N08000605,"Boho, Cleenish and Letterbreen",,8870
N08000606,Brookeborough,,8871
N08000607,Camowen,,8872
N08000608,Castlecoole,,8873
N08000609,Coolnagard,,8874
N08000610,Dergmoney,,8875
N08000611,Derrygonnelly,,8876
N08000612,Derrylin,,8877
N08000613,Donagh,,8878
N08000614,Dromore,,8879
N08000615,Drumnakilly,,8880
N08000616,Drumquin,,8881
N08000617,Ederney and Kesh,,8882
N08000618,Erne,,8883
N08000619,Fairy Water,,8884
N08000620,Fintona,,8885
N08000621,Florence Court and Kinawley,,8886
N08000622,Gortin,,8887
N08000623,Gortrush,,8888
N08000624,Irvinestown,,8889
N08000625,Killyclogher,,8890
N08000626,Lisbellaw,,8891
N08000627,Lisnarrick,,8892
N08000628,Lisnaskea,,8893
N08000629,Maguiresbridge,,8894
N08000630,Newtownbutler,,8895
N08000631,Newtownsaville,,8896
N08000632,Owenkillew,,8897
N08000633,Portora,,8898
N08000829,Kilwaughter,,8899
N08000701,Ballinderry,,8900
N08000923,Killymeal,,8901
N08000830,Kirkinriola,,8902
N08000414,Drumsurn,,8903
N08000702,Ballyhanwood,,8904
N08000924,Lissan,,8905
N08000831,Love Lane,,8906
N08000415,Dundooan,,8907
N08000703,Ballymacash,,8908
N08000925,Loughry,,8909
N08000832,Maine,,8910
N08000416,Dungiven,,8911
N08000704,Ballymacbrennan,,8912
N08001040,Warrenpoint,,8913
N08000926,Lower Glenshane,,8914
N08000833,Park,,8915
N08000417,Dunloy,,8916
N08000705,Ballymacoss,,8917
N08001041,Whitecross,,8918
N08000927,Maghera,,8919
N08000834,Portglenone,,8920
N08000418,Feeny,,8921
N08000706,Beechill,,8922
N08001101,Ballycrochan,,8923
N08000928,Moy,,8924
N08000835,Slemish,,8925
N08000419,Garvagh,,8926
N08000707,Blaris,,8927
N08001102,Ballygowan,,8928
N08000929,Moygashel,,8929
N08000836,Sunnylands,,8930
N08000420,Giant's Causeway,,8931
N08000708,Cairnshill,,8932
N08001103,Ballygrainey,,8933
N08000930,Mullaghmore,,8934
N08000837,The Maidens,,8935
N08000421,Greysteel,,8936
N08000709,Carrowreagh,,8937
N08001104,Ballyholme,,8938
N08000931,Oaklands,,8939
N08000838,Victoria,,8940
N08000422,Greystone,,8941
N08000710,Carryduff East,,8942
N08001105,Ballymagee,,8943
N08000932,Pomeroy,,8944
N08000839,Whitehead South,,8945
N08000423,Hopefield,,8946
N08000711,Carryduff West,,8947
N08001106,Ballywalter,,8948
N08000933,Stewartstown,,8949
N08000840,Woodburn,,8950
N08000424,Kilrea,,8951
N08000712,Derryaghy,,8952
N08001107,Bloomfield,,8953
N08000934,Swatragh,,8954
N08000901,Ardboe,,8955
N08000425,Kinbane,,8956
N08000713,Dromara,,8957
N08001108,Broadway,,8958
N08000935,Tamlaght O'Crilly,,8959
N08000902,Augher and Clogher,,8960
N08000426,Loughguile and Stranocum,,8961
N08000714,Drumbo,,8962
N08001109,Bryansburn,,8963
N08000936,The Loup,,8964
N08000903,Aughnacloy,,8965
N08000427,Lurigethan,,8966
N08000428,Macosquin,,8967
N08000429,Magilligan,,8968
N08000430,Mountsandel,,8969
N08000431,Portrush and Dunluce,,8970
N08000432,Portstewart,,8971
N08000433,Quarry,,8972
N08000434,Rasharkin,,8973
N08000435,Roeside,,8974
N08000436,Route,,8975
N08000437,Torr Head and Rathlin,,8976
N08000438,University,,8977
N08000439,Waterside,,8978
N08000440,Windy Hall,,8979
N08000501,Artigarvan,,8980
N08000502,Ballycolman,,8981
N08000503,Ballymagroarty,,8982
N08000504,Brandywell,,8983
N08000505,Carn Hill,,8984
N08000506,Castlederg,,8985
N08000507,Caw,,8986
N08000508,City Walls,,8987
N08000509,Claudy,,8988
N08000510,Clondermot,,8989
N08000511,Creggan,,8990
N08000512,Creggan South,,8991
N08000513,Culmore,,8992
N08000514,Drumahoe,,8993
N08000515,Dunnamanagh,,8994
N08000516,Ebrington,,8995
N08000517,Eglinton,,8996
N08000518,Enagh,,8997
N08000519,Finn,,8998
N08000520,Foyle Springs,,8999
N08000715,Dundonald,,9000
W05000057,Criccieth,Cricieth,3001
W05000058,Cwm-y-Glo,Cwm-y-Glo,3002
W05000059,Deiniol,Deiniol,3003
W05000060,Deiniolen,Deiniolen,3004
W05000061,Dewi,Dewi,3005
W05000062,Diffwys and Maenofferen,Diffwys a Maenofferen,3006
W05000063,Dolbenmaen,Dolbenmaen,3007
W05000064,Dolgellau North,Dolgellau - Gogledd,3008
W05000065,Dolgellau South,Dolgellau - De,3009
W05000066,Dyffryn Ardudwy,Dyffryn Ardudwy,3010
W05000067,Efail-newydd/Buan,Efail-Newydd/Buan,3011
W05000068,Garth,Garth,3012
W05000069,Gerlan,Gerlan,3013
W05000070,Glyder,Glyder,3014
W05000071,Groeslon,Y Groeslon,3015
E05002386,Norreys,,3016
E05002270,Watling,,3017
E05002321,Caversham,,3018
E05002387,"Remenham, Wargrave and Ruscombe",,3019
E05002271,Ascot,,3020
E05002322,Church,,3021
E05002388,Shinfield North,,3022
E05002272,Binfield with Warfield,,3023
E05002323,Katesgrove,,3024
E05002389,Shinfield South,,3025
E05002273,Bullbrook,,3026
W05000093,Peblig (Caernarfon),Peblig (Caernarfon),3027
E05002324,Kentwood,,3028
E05002390,Sonning,,3029
E05002274,Central Sandhurst,,3030
W05000094,Penisarwaun,Penisa'r-waun,3031
E05002325,Mapledurham,,3032
E05002391,South Lake,,3033
E05002275,College Town,,3034
W05000095,Penrhyndeudraeth,Penrhyndeudraeth,3035
E05002326,Minster,,3036
E05002392,Swallowfield,,3037
E05002276,Crown Wood,,3038
W05000096,Pentir,Pentir,3039
E05002327,Norcot,,3040
E05002393,Twyford,,3041
E05002277,Crowthorne,,3042
W05000097,Penygroes,Pen-y-groes,3043
E05002328,Park,,3044
E05002394,Wescott,,3045
E05002278,Great Hollands North,,3046
W05000098,Porthmadog East,Porthmadog - Dwyrain,3047
E05002329,Peppard,,3048
E05002395,Winnersh,,3049
E05002279,Great Hollands South,,3050
W05000099,Porthmadog West,Porthmadog - Gorllewin,3051
E05002330,Redlands,,3052
E05002396,Wokingham Without,,3053
E05002280,Hanworth,,3054
W05000100,Porthmadog-Tremadog,Porthmadog - Tremadog,3055
E05002331,Southcote,,3056
E05009406,Bletchley East,,3057
E05002281,Harmans Water,,3058
W05000101,Pwllheli North,Pwllheli - Gogledd,3059
E05002332,Thames,,3060
E05002282,Little Sandhurst and Wellington,,3061
W05000102,Pwllheli South,Pwllheli - De,3062
E05002333,Tilehurst,,3063
E05002283,Old Bracknell,,3064
W05000103,Seiont,Seiont,3065
E05002334,Whitley,,3066
E05002284,Owlsmoor,,3067
W05000104,Talysarn,Talysarn,3068
E05009337,Baylis and Stoke,,3069
E05002285,Priestwood and Garth,,3070
W05000105,Teigl,Teigl,3071
E05009338,Britwell and Northborough,,3072
E05002286,Warfield Harvest Ride,,3073
W05000106,Trawsfynydd,Trawsfynydd,3074
E05009339,Central,,3075
E05002287,Wildridings and Central,,3076
W05000107,Tregarth & Mynydd Llandygai,Tregarth & Mynydd Llandygai,3077
E05009340,Chalvey,,3078
E05009341,Cippenham Green,,3079
E05009342,Cippenham Meadows,,3080
E05009343,Colnbrook with Poyle,,3081
E05009344,Elliman,,3082
E05009345,Farnham,,3083
E05009346,Foxborough,,3084
E05009347,Haymill and Lynch Hill,,3085
E05009348,Langley Kedermister,,3086
E05009349,Langley St Mary's,,3087
E05009350,Upton,,3088
E05008802,Sandy,,3089
E05009414,Loughton & Shenley,,3090
W05000108,Tudweiliog,Tudweiliog,3091
E05002288,Winkfield and Cranbourne,,3092
E05009415,Monkston,,3093
W05000109,Tywyn,Tywyn,3094
E05002289,Aldermaston,,3095
E05008803,Shefford,,3096
E05009416,Newport Pagnell North & Hanslope,,3097
W05000110,Waunfawr,Waunfawr,3098
E05002290,Basildon,,3099
E05008804,Silsoe and Shillington,,3100
E05009417,Newport Pagnell South,,3101
W05000111,Y Felinheli,Y Felinheli,3102
E05002291,Birch Copse,,3103
E05008805,Stotfold and Langford,,3104
E05009418,Olney,,3105
W05000112,Abergele Pensarn,Abergele Pen-sarn,3106
E05002292,Bucklebury,,3107
E05008806,Tithe Farm,,3108
E05009419,Shenley Brook End,,3109
W05000113,Betws-y-Coed,Betws-y-Coed,3110
E05002293,Burghfield,,3111
E05008807,Toddington,,3112
E05009420,Stantonbury,,3113
W05000114,Betws yn Rhos,Betws yn Rhos,3114
E05002294,Calcot,,3115
E05008808,"Westoning, Flitton and Greenfield",,3116
E05009421,Stony Stratford,,3117
W05000115,Bryn,Bryn,3118
E05002295,Chieveley,,3119
E05002212,Belfairs,,3120
E05009422,Tattenhoe,,3121
W05000116,Caerhun,Caerhun,3122
E05002296,Clay Hill,,3123
E05002213,Blenheim Park,,3124
E05009423,Wolverton,,3125
W05000117,Capelulo,Capel Lluo,3126
E05002297,Cold Ash,,3127
E05002214,Chalkwell,,3128
E05009424,Woughton & Fishermead,,3129
W05000118,Colwyn,Colwyn,3130
E05002298,Compton,,3131
E05002215,Eastwood Park,,3132
E05002420,Brunswick and Adelaide,,3133
W05000119,Conwy,Conwy,3134
E05002216,Kursaal,,3135
E05002421,Central Hove,,3136
W05000913,Craig-y-Don,Craig-y-don,3137
E05002217,Leigh,,3138
E05002422,East Brighton,,3139
W05000121,Crwst,Crwst,3140
E05002218,Milton,,3141
E05002423,Goldsmid,,3142
E05002219,Prittlewell,,3143
E05002424,Hangleton and Knoll,,3144
E05002220,St Laurence,,3145
E05002425,Hanover and Elm Grove,,3146
E05002221,St. Luke's,,3147
E05002426,Hollingdean and Stanmer,,3148
E05002222,Shoeburyness,,3149
E05002427,Moulsecoomb and Bevendean,,3150
E05002223,Southchurch,,3151
E05002428,North Portslade,,3152
E05002224,Thorpe,,3153
E05002429,Patcham,,3154
E05002225,Victoria,,3155
E05002430,Preston Park,,3156
E05002226,Westborough,,3157
E05002431,Queen's Park,,3158
E05002227,West Leigh,,3159
E05002432,Regency,,3160
E05002228,West Shoebury,,3161
E05002433,Rottingdean Coastal,,3162
E05002229,Aveley and Uplands,,3163
E05002434,St. Peter's and North Laine,,3164
E05002230,Belhus,,3165
E05002435,South Portslade,,3166
E05002231,Chadwell St Mary,,3167
E05002436,Hove Park,,3168
E05002232,Chafford and North Stifford,,3169
E05002437,Westbourne,,3170
E05002233,Corringham and Fobbing,,3171
E05002438,Wish,,3172
E05002234,East Tilbury,,3173
E05002439,Withdean,,3174
E05002235,Grays Riverside,,3175
E05002440,Woodingdean,,3176
E05002236,Grays Thurrock,,3177
E05002441,Baffins,,3178
E05002442,Central Southsea,,3179
E05002443,Charles Dickens,,3180
E05002444,Copnor,,3181
E05002445,Cosham,,3182
E05002446,Drayton and Farlington,,3183
E05002447,Eastney and Craneswater,,3184
E05002448,Fratton,,3185
E05002449,Hilsea,,3186
E05002450,Milton,,3187
E05002451,Nelson,,3188
E05002237,Little Thurrock Blackshots,,3189
E05002238,Little Thurrock Rectory,,3190
E05002239,Ockendon,,3191
E05002240,Orsett,,3192
E05002241,South Chafford,,3193
E05002242,Stanford East and Corringham Town,,3194
E05002243,Stanford-le-Hope West,,3195
E05002244,Stifford Clays,,3196
E05002245,The Homesteads,,3197
E05002246,Tilbury Riverside and Thurrock Park,,3198
E05002247,Tilbury St Chads,,3199
E05002248,West Thurrock and South Stifford,,3200
W05000914,Deganwy,Deganwy,3201
W05000123,Eglwysbach,Eglwysbach,3202
W05000124,Eirias,Eirias,3203
W05000125,Gele,Gele,3204
W05000126,Glyn,Glyn,3205
W05000127,Gogarth,Gogarth,3206
W05000128,Gower,Gŵyr,3207
W05000129,Kinmel Bay,Bae Cinmel,3208
W05000130,Llanddulas,Llanddulas,3209
W05000131,Llandrillo yn Rhos,Llandrillo yn Rhos,3210
W05000132,Llangernyw,Llangernyw,3211
W05000133,Llansanffraid,Llansanffraid,3212
W05000134,Llansannan,Llansannan,3213
W05000135,Llysfaen,Llysfaen,3214
W05000915,Marl,Marl,3215
W05000137,Mochdre,Mochdre,3216
W05000138,Mostyn,Mostyn,3217
W05000139,Pandy,Pandy,3218
W05000140,Pant-yr-afon/Penmaenan,Pant-yr-afon/Penmaenan,3219
W05000916,Penrhyn,Penrhyn,3220
W05000917,Pensarn,Pen-sarn,3221
W05000143,Pentre Mawr,Pentre Mawr,3222
W05000144,Rhiw,Rhiw,3223
W05000145,Towyn,Tywyn,3224
W05000146,Trefriw,Trefriw,3225
W05000918,Tudno,Tudno,3226
W05000148,Uwch Conwy,Uwch Conwy,3227
W05000149,Uwchaled,Uwchaled,3228
W05000150,Bodelwyddan,Bodelwyddan,3229
W05000151,Corwen,Corwen,3230
W05000152,Denbigh Central,Dinbych - Canol,3231
W05000153,Denbigh Lower,Dinbych-Isaf,3232
W05000154,Denbigh Upper/Henllan,Dinbych Uchaf/Henllan,3233
W05000155,Dyserth,Diserth,3234
W05000222,Mostyn,Mostyn,3235
W05000156,Efenechtyd,Efenechdyd,3236
W05000157,Llanarmon-yn-Ial/Llandegla,Llanarmon-yn-Iâl/Llandegla,3237
W05000158,Llanbedr Dyffryn Clwyd/Llangynhafal,Llanbedr Dyffryn Clwyd/Llangynhafal,3238
W05000223,New Brighton,Pentre'r Diawl,3239
W05000159,Llandrillo,Llandrillo,3240
W05000224,Northop,Llaneurgain,3241
W05000172,Rhyl South East,Rhyl - De Ddwyrain,3242
W05000160,Llandyrnog,Llandyrnog,3243
W05000225,Northop Hall,Pentre'r Moch,3244
W05000161,Llanfair Dyffryn Clwyd/Gwyddelwern,Llanfair Dyffryn Clwyd/Gwyddelwern,3245
W05000173,Rhyl South West,Rhyl - De-Orllewin,3246
W05001010,Penyffordd,Pen-y-ffordd,3247
W05000162,Llangollen,Llangollen,3248
W05000174,Rhyl West,Rhyl - Gorllewin,3249
W05000227,Queensferry,Queensferry,3250
W05000322,Llangunllo,Llangynllo,3251
W05000163,Llanrhaeadr-yng-Nghinmeirch,Llanrhaeadr-yng-Nghinmeirch,3252
W05000175,Ruthin,Rhuthun,3253
W05000228,Saltney Mold Junction,Saltney Cyffordd yr Wyddgrug,3254
W05000272,Penycae,Pen-y-cae,3255
W05000893,Llangynidr,Llangynidr,3256
W05000164,Prestatyn Central,Prestatyn - Canol,3257
W05000176,St. Asaph East,Llanelwy - Dwyrain,3258
W05000229,Saltney Stonebridge,Saltney Stonebridge,3259
W05000422,Maenclochog,Maenclochog,3260
W05000472,Felinfoel,Felin-foel,3261
W05000273,Penycae and Ruabon South,Penycae a De Rhiwabon,3262
W05000324,Llanidloes,Llanidloes,3263
W05000165,Prestatyn East,Prestatyn - Dwyrain,3264
W05000177,St. Asaph West,Llanelwy - Gorllewin,3265
W05000230,Sealand,Sealand,3266
W05000372,Faenor,Faenor,3267
W05000423,Manorbier,Maenorbŷr,3268
W05000231,Shotton East,Shotton - Dwyrain,3269
W05000473,Garnant,Garnant,3270
W05000232,Shotton Higher,Shotton Uchaf,3271
W05000325,Llanwddyn,Llanwddyn,3272
W05000233,Shotton West,Shotton - Gorllewin,3273
W05000474,Glanamman,Glanaman,3274
W05000166,Prestatyn Meliden,Prestatyn Allt Melyd,3275
W05000274,Plas Madoc,Plas Madoc,3276
W05000373,Lampeter,Llanbedr Pont Steffan,3277
W05000957,Martletwy,Martletwy,3278
W05000178,Trefnant,Trefnant,3279
W05000275,Ponciau,Ponciau,3280
W05000234,Trelawnyd and Gwaenysgor,Trelawnyd a Gwaenysgor,3281
W05000326,Llanrhaeadr-ym-Mochnant/Llansilin,Llanrhaeadr-ym-Mochnant/Llansilin,3282
W05000475,Glanymor,Glanymôr,3283
W05000167,Prestatyn North,Prestatyn - Gogledd,3284
W05000425,Merlin's Bridge,Pont Fadlen,3285
W05000179,Tremeirchion,Tremeirchion,3286
W05000374,Llanarth,Llanarth,3287
W05000276,Queensway,Queensway,3288
W05000235,Treuddyn,Treuddyn,3289
W05000327,Llansantffraid,Llansanffraid,3290
W05000476,Glyn,Glyn,3291
W05000168,Prestatyn South West,Prestatyn - De Orllewin,3292
W05000426,Milford: Central,Aberdaugleddau - Canol,3293
W05000180,Argoed,Argoed,3294
W05000375,Llanbadarn Fawr-Padarn,Llanbadarn Fawr - Padarn,3295
W05000911,Rhosnesni,Rhosnesni,3296
W05000236,Whitford,Chwitffordd,3297
W05000328,Llanwrtyd Wells,Llanwrtyd,3298
W05000477,Gorslas,Gors-las,3299
W05000169,Rhuddlan,Rhuddlan,3300
W05000427,Milford: East,Aberdaugleddau - Dwyrain,3301
W05000181,Aston,Aston,3302
W05000376,Llanbadarn Fawr-Sulien,Llanbadarn Fawr - Sulien,3303
W05000278,Rossett,Yr Orsedd,3304
W05000237,Acton,Acton,3305
W05000329,Llanyre,Llanllŷr,3306
W05000478,Hendy,Hendy,3307
W05000170,Rhyl East,Rhyl - Dwyrain,3308
W05000428,Milford: Hakin,Aberdaugleddau - Hakin,3309
W05000182,Bagillt East,Bagillt - Dwyrain,3310
W05000377,Llandyfriog,Llandyfrïog,3311
W05000279,Ruabon,Rhiwabon,3312
W05000238,Borras Park,Parc Borras,3313
W05000330,Machynlleth,Machynlleth,3314
W05000479,Hengoed,Hengoed,3315
W05000171,Rhyl South,Rhyl - De,3316
W05000429,Milford: Hubberston,Aberdaugleddau - Hubberston,3317
W05000183,Bagillt West,Bagillt - Gorllewin,3318
W05000378,Llandysilio-gogo,Llandysiliogogo,3319
W05000280,Smithfield,Smithfield,3320
W05000239,Bronington,Bronington,3321
W05000331,Maescar/Llywel,Maes-car/Llywel,3322
W05000480,Kidwelly,Cydweli,3323
W05000430,Milford: North,Aberdaugleddau - Gogledd,3324
W05001004,Broughton North East,Brychdyn - Gogledd Ddwyrain,3325
W05000379,Llandysul Town,Tref Llandysul,3326
W05000281,Stansty,Stansty,3327
W05000903,Brymbo,Brymbo,3328
W05000332,Meifod,Meifod,3329
W05000481,Laugharne Township,Treflan Talacharn,3330
W05000431,Milford: West,Aberdaugleddau - Gorllewin,3331
W05001036,Broughton South,Brychdyn - De,3332
W05000380,Llanfarian,Llanfarian,3333
W05000912,Whitegate,Whitegate,3334
W05000241,Brynyffynnon,Brynyffynnon,3335
W05000333,Montgomery,Trefaldwyn,3336
W05000482,Llanboidy,Llanboidy,3337
W05000432,Narberth,Arberth,3338
W05000186,Brynford,Brynffordd,3339
W05000381,Llanfihangel Ystrad,Llanfihangel Ystrad,3340
W05000283,Wynnstay,Wynnstay,3341
W05000904,Bryn Cefn,Bryn Cefn,3342
W05000334,Nantmel,Nantmel,3343
W05000483,Llanddarog,Llanddarog,3344
W05000433,Narberth Rural,Arberth Gwledig,3345
W05000187,Buckley Bistre East,Bwcle Dwyrain Bistre,3346
